source_url,title,paragraphs,agreement_codes,primary_pdf,other_pdfs
https://www.state.gov/greece-18-607,"Greece (18-607) – Extension to the Agreement of July 8, 1990 for Mutual Defense Cooperation","We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | Defense: Cooperation | Agreement extending the Agreement of July 8, 1990, as extended.  Exchange of notes at Athens April 30 and June 7, 2018; entered into force June 7, 2018. | Tags",,https://www.state.gov/wp-content/uploads/2019/10/18-607-Greece-Defense-TIMS-62132-Frank.pdf,
https://www.state.gov/18-223-1/,Belize (18-223.1) – Memorandum of Understanding Concerning Categories of Archaeological Material,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | February 23, 2018 | Cultural Exchanges, Property and Cooperation:  Archaeological Material | Memorandum of understanding signed at Belmopan February 23, 2018; entered into force February 23, 2018; with effect from February 27, 2018. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/18-223.1-Belize-MOU-Cultural-Exchg.pdf,
https://www.state.gov/18-1128/,Poland (18-1128) – Agreement for Scientific and Technological Cooperation,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | November 28, 2018 | Scientific and Technological Cooperation | A | greement signed at Washington | April 23, 2018; ent | ered into force November 28, 2018. | With annexes. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/18-1128-Poland-Sci-and-Tech-Coop.pdf,
https://www.state.gov/18-703/,"International Atomic Energy Agency (18-703) – Amendment to Protocol for the Agreement of February 17, 1989 Concerning Application of Safeguards","We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | July 3, 2018 | Nuclear Energy:  Application of Safeguards | Agreement amending protocol to agreement of February 17, 1989; | Effected by exchange of letters at Vienna, | December 12, 2016 and January 30, 2017; e | ntered into force July 3, 2018. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/18-703-IAEA-Amend-to-Protcl-Atomc-Ener-Safeguards.pdf,
https://www.state.gov/18-814,"Gabon (18-814) – Agreement Concerning Defense Articles, Training, and Other Defense Services on a Grant Basis","We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | August 14, 2018 | Defense | Agreement effected by exchange of notes at Libreville April 6 and August 14, 2018; entered into force August 14, 2018. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/18-814-Gabon-Defense-Notes.pdf,
https://www.state.gov/18-920/,Argentina (18-920) – Arrangement for the Exchange of Technical Information and Cooperation in Nuclear Regulatory and Safety Matters,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | September 20, 2018 | Nuclear Energy:  Nuclear Safety | A | rrangement signed at Vienna | September 20, 2018; e | ntered into force September 20, 2018. | With addenda and annex. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/18-920-Argentina-Atomic-Engy-Nuclear-Safety.pdf,
https://www.state.gov/hungary-18-1221.1,Hungary (18-1221.1) – Agreement on the Exchange of Country-by-Country Reports,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | December 21, 2018 | Taxation: Country-by-Country Reports | Agreement signed at Budapest October 25, 2018; e | ntered into force December 21, 2018. | Tags",,https://www.state.gov/wp-content/uploads/2021/05/18-1221.1-Hungary-Tax-CbC-Reports-10.25.2018-TIMS-61792.pdf,
https://www.state.gov/18-529/,Vietnam (18-529) – Arrangement for the Exchange of Technical Information and Cooperation in Nuclear Safety Matters,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | May 29, 2018 | Nuclear Energy:  Nuclear Safety | Arrangement signed at rockville and Ha Noi May 9 and 29, 2018; with addenda and annex; entered into force May 29, 2018. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/18-529-Vietnam-Atomic-Energy-Nuclear-Safety.pdf,
https://www.state.gov/18-1130/,Argentina (18-1130) – Agreement for the Promotion of Civil Aviation Safety,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | November 30, 2018 | Transportation:  Civil Aviation Safety | Agreement signed at Buenos Aires November 30, 2018; e | ntered into force November 30, 2018. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/18-1130-Argentina-Transport-Av-Safety.pdf,
https://www.state.gov/18-919-2/,Palau (18-919.2) – Agreement Following the Compact of Free Association Section 432 Review with Amendment,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | September 19, 2018 | Regional Issues: Compact of Free Association | Section 432 Review | Agreement signed at Honolulu September 3, 2010, | with appendices; and | Amendment to agreement signed at Koror | September 19, 2018; e | ntered into force September 19, 2018. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/18-919.2-Palau-Reg-Issues-Agm-a-Amd.pdf,
